year;site_short;site;siteclass;ecosystem_category;critical_load_min;critical_load_single;critical_load_max;estimate;parameter;value;unit;source
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.228512626;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.546821987;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.044897922;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.599121445;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.4045047;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.906985013;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.01772179;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;5.466848244;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.286192677;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.406605511;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.842919278;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.804580855;kg-N/ha/a;Ostluft
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.303590211;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;1.044030673;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.23260471;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.02753147;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.200267359;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.371903375;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.738541974;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.558898197;kg-N/ha/a;Ostluft
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.291431665;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.906985013;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;26.56313283;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;11.84483786;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.286192677;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.813211022;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;4.300144983;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.804580855;kg-N/ha/a;Ostluft
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.607180421;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;1.044030673;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.24611577;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;13.05965152;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.200267359;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.74380675;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;4.056597939;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.558898197;kg-N/ha/a;Ostluft
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.58286333;kg-N/ha/a;Ostluft
